id_osc,tx_razao_social_osc,tx_nome_fantasia_osc,cd_natureza_juridica_osc,tx_nome_natureza_juridica,ano_inicio,div_cnae20_corrigido,grp_cnae20_corrigido,clas_cnae20_corrigido,tx_nome_classe_atividade_economica,sbcl_cnae_corrigido,tx_nome_subclasse_atividade_economica,tx_bairro,edmu_cd_municipio,edmu_nm_municipio,eduf_cd_uf,eduf_sg_uf,agg_tx_nome_area_atuacao,agg_tx_nome_subarea_atuacao
1264374,GRUPO ESPERANCAR - ESTUDOS ESPIRITAS,GRUPO ESPERANCAR - ESTUDOS ESPIRITAS,3220,Organização Religiosa,2017.0,,,,,,,EMBARE,3548500.0,Santos,35.0,SP,Religião,Religião
1265436,ASSOCIACAO DOS ASSESSORES E CERIMONIALISTAS DO ESTADO DE SAO PAULO,ACERESP,3999,Associação Privada,2017.0,,,,,,,GONZAGA,3548500.0,Santos,35.0,SP,"Associações patronais, profissionais e de produtores rurais",Associações profissionais
1265448,ASSOCIACAO CULTURAL VIVA VIDA,,3999,Associação Privada,2017.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Cultura e recreação,Cultura e arte
1265449,CENTRO COMUNITARIO DO EMBARE,,3999,Associação Privada,2016.0,,,,,,,EMBARE,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1265516,"ASSOCIACAO DOS PROFISSIONAIS DA AREA DE SEGURANCA, VIGILANCIA E SIMILARES DO LITORAL DE SAO PAULO",APASVSL-SP,3999,Associação Privada,2017.0,,,,,,,SABOO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1265519,LOJA MACONICA ALIANCA FRATERNAL N 3779,ARLS ALIANCA FRATERNAL N 3779,3999,Associação Privada,2017.0,,,,,,,EMBARE,3548500.0,Santos,35.0,SP,Religião,Religião
1265523,BRASIL SOLIDARIO SOCIAL,BSS,3999,Associação Privada,2017.0,,,,,,,VILA BELMIRO,3548500.0,Santos,35.0,SP,Cultura e recreação,Cultura e arte
1265601,SENADOR CESAR LACERDA DE VERGUEIRO ASSOCIACAO,,3999,Associação Privada,2018.0,,,,,,,PONTA DA PRAIA,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1268115,CORONEL MONTENEGRO ASSOCIACAO,,3999,Associação Privada,2018.0,,,,,,,PONTA DA PRAIA,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
1268150,ASSOCIACAO DAS MULHERES PARA O DESENVOLVIMENTO COMUNITARIO DA AREA CONTINENTAL DE SANTOS,MUDECOM,3999,Associação Privada,2017.0,,,,,,,CARUARA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1268776,INSTITUTO GUERREIROS DO AMANHA (IGA),IGA,3999,Associação Privada,2018.0,,,,,,,VILA BELMIRO,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1268784,ASSOCIACAO DO LITORAL SANTISTA DE AMIGOS E PORTADORES  DE ESCLEROSE MULTIPLA - ALSAPEM,ALSAPEM,3999,Associação Privada,2018.0,,,,,,,CASTELO,3548500.0,Santos,35.0,SP,Assistência social,Assistência social
1268790,"INSTITUTO  BASQUETE, ESPORTES E EDUCACAO",INSTITUTO BASE,3999,Associação Privada,2018.0,,,,,,,CASTELO,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
1268886,PRECEPTORIA DE CAVALEIROS TEMPLARIOS PEREGRINOS N 10,PRECEPTORIA,3999,Associação Privada,2018.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1268888,ASSOCIACAO CULTURAL PORTO CIRCENSE,PORTO CIRCENSE,3999,Associação Privada,2018.0,,,,,,,APARECIDA,3548500.0,Santos,35.0,SP,Saúde,Outros serviços de saúde
1269239,IGREJA PROFETICA MISSOES DE AVIVAMENTO,,3220,Organização Religiosa,2018.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Religião,Religião
1269689,SOBERANA ORDEM SACERDOTAL DE HARMONIZACAO PSICOENERGETICA,SOSHP,3220,Organização Religiosa,2018.0,,,,,,,BOQUEIRAO,3548500.0,Santos,35.0,SP,Religião,Religião
1270090,ALPI - ASSOCIACAO DOS LOJISTAS DO SHOPPING PATIO IPORANGA,,3999,Associação Privada,2018.0,,,,,,,GONZAGA,3548500.0,Santos,35.0,SP,"Associações patronais, profissionais e de produtores rurais",Associações profissionais
1270092,SOCIEDADE DE MELHORAMENTOS DO BAIRRO SANTA MARIA,SMMSM,3999,Associação Privada,2013.0,,,,,,,MORRO SANTA MARIA,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1270286,ASSOCIACAO ESPORTIVA ARMADA R.C.,AEARC,3999,Associação Privada,2018.0,,,,,,,CAMPO GRANDE,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
1270389,IGREJA CONVIVIO CRISTAO UMA NOVA CHANCE,IGREJA CONVIVIO CRISTAO UMA NOVA CHANCE,3220,Organização Religiosa,2018.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Religião,Religião
1270629,ASSOCICAO DE ESPORTES E FUTEVOLEI DOS AMIGOS,AEFA,3999,Associação Privada,2018.0,,,,,,,APARECIDA,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
1270630,INSTITUTO DE DESENVOLVIMENTO E PESQUISAS EM SAUDE E AMBIENTE,,3999,Associação Privada,2017.0,,,,,,,PONTA DA PRAIA,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1272458,ASSOCIACAO CAMPUS UNIPAZ BAIXADA SANTISTA,UNIPAZ SANTOS,3999,Associação Privada,2018.0,,,,,,,MARAPE,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1272460,ASSOCIACAO BRASILEIRA DE TREKKING,AB TREKKING,3999,Associação Privada,2018.0,,,,,,,MARAPE,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1272683,AUGUSTA E RESPEITAVEL LOJA SIMBOLICA SAO JOAO N 4152,,3999,Associação Privada,2018.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Religião,Religião
1272861,ASSOCIACAO DE PATINACAO ARTISTICA AXEL - APAA,APAA,3999,Associação Privada,2018.0,,,,,,,APARECIDA,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
1273915,ASSOCIACAO BENEFICENTE DE SAUDE E EDUCACAO PLEIADES,ASSOCIACAO PLEIADES,3999,Associação Privada,2018.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Saúde,Outros serviços de saúde
1274678,ASSOCIACAO NACIONAL DOS TRABALHADORES PORTUARIOS,ANTP,3999,Associação Privada,2018.0,,,,,,,MACUCO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1274681,CASA RICARDO DE ACOLHIMENTO TRANSITORIO - CRAT,CRAT,3999,Associação Privada,2018.0,,,,,,,JABAQUARA,3548500.0,Santos,35.0,SP,Assistência social,Assistência social
1274831,INSTITUTO DEVIR EDUCOM,,3999,Associação Privada,2018.0,,,,,,,POMPEIA,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1275509,ASSOCIACAO CONSTRUINDO SONHOS,CONSTRUINDO SONHOS,3999,Associação Privada,2018.0,,,,,,,BOQUEIRAO,3548500.0,Santos,35.0,SP,"Associações patronais, profissionais e de produtores rurais",Associações profissionais
1275514,CLUBE ORNITOLOGICO DO LITORAL PAULISTA,C.O.L.P,3999,Associação Privada,2018.0,,,,,,,APARECIDA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1275520,ONG PATINHAS QUE BRILHAM,ONG PATINHAS QUE BRILHAM,3301,Organização Social,2018.0,,,,,,,MARAPE,3548500.0,Santos,35.0,SP,"Associações patronais, profissionais e de produtores rurais",Associações profissionais
1275521,ASSOCIACAO DOS AMIGOS MORADORES DO JOSE MENINO,,3999,Associação Privada,2018.0,,,,,,,JOSE MENINO,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
1276476,INSTITUTO DE DESENVOLVIMENTO ACOES E PROJETOS SOCIAIS - IDAPS,INSTITUTO HABITACAO,3999,Associação Privada,2018.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1276571,ASSOCIACAO DOS AMIGOS DO CORAL CEU DA BOCA - AACCB,CORAL CEU DA BOCA,3999,Associação Privada,2017.0,,,,,,,EMBARE,3548500.0,Santos,35.0,SP,Cultura e recreação,Cultura e arte
1276573,CASA DE UMBANDA SAGRADA LUZ E AMOR,CASA DE UMBANDA SAGRADA LUZ E AMOR,3220,Organização Religiosa,2017.0,,,,,,,MARAPE,3548500.0,Santos,35.0,SP,Religião,Religião
1277461,IGREJA DE ATOS PEDRA VIVA,IGREJA DE ATOS PEDRA VIVA,3220,Organização Religiosa,2018.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Religião,Religião
1277564,A.R.L.S. LUSIADAS DE CAMOES,LOJA MACONICA LUSIADAS DE CAMOES,3220,Organização Religiosa,2018.0,,,,,,,VILA NOVA,3548500.0,Santos,35.0,SP,Religião,Religião
1277676,ASSOCIACAO DE INOVACAO EM NEGOCIOS SOCIAIS E ECONOMIA CRIATIVA,INSTITUTO LAB 4D,3999,Associação Privada,2018.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Cultura e recreação,Cultura e arte
1277678,CENTRO ESPIRITA DE UMBANDA E CANDOMBLE SANTERIA ESTRELA DE OXALA,SANTERIA ESTRELA DE OXALA,3220,Organização Religiosa,2018.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Religião,Religião
1278376,IGREJA BATISTA PENTECOSTAL IMPERIO DE DEUS,IGREJA PENTECOSTAL IMPERIO DE DEUS,3220,Organização Religiosa,2018.0,,,,,,,RADIO CLUBE,3548500.0,Santos,35.0,SP,Religião,Religião
1278639,ASSOCIACAO INSTITUTO DE CAPACITACAO EDUCACIONAL PARA LIDERANCAS - ICEL,INSTITUTO DE CAPACITACAO EDUCACIONAL PARA LIDERANCAS,3301,Organização Social,2017.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1278640,"HAND-A BOOK SOCIEDADE DE ESTUDOS , CULTURA E METODOS",,3999,Associação Privada,2018.0,,,,,,,GONZAGA,3548500.0,Santos,35.0,SP,Cultura e recreação,Cultura e arte
1278643,ASSOCIACAO COMUNITARIA DE RADIODIFUSAO OSSE,RADIO E TV ARTE,3999,Associação Privada,2018.0,,,,,,,APARECIDA,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1278829,AUGUSTA E RESPEITAVEL LOJA SIMBOLICA CAVALEIROS DO BRASIL N 7,,3999,Associação Privada,2018.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Religião,Religião
1279365,REI JORGE VI DE SANTOS ASSOCIACAO,,3999,Associação Privada,2018.0,,,,,,,JOSE MENINO,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
1279399,INSTITUTO ANALISES E ACOES SOCIAIS ROBERTO RODRIGUES,IAASRR,3999,Associação Privada,2018.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1279648,BANDA MASTER DE SANTOS,,3999,Associação Privada,2018.0,,,,,,,APARECIDA,3548500.0,Santos,35.0,SP,Cultura e recreação,Cultura e arte
1279794,ASSOCIACAO CORE JUNIOR,,3999,Associação Privada,2018.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1280900,ESPERANCA LITORAL ASSOCIACAO,,3999,Associação Privada,2018.0,,,,,,,MARAPE,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1280958,MINISTERIO PETENCOSTAL JESUS E VIDA,MINISTERIO PETENCOSTAL JESUS E VIDA,3220,Organização Religiosa,2018.0,,,,,,,VILA PROGRESSO,3548500.0,Santos,35.0,SP,Religião,Religião
1280961,FEDERACAO PAULISTA DE VA'A,FPVAA,3999,Associação Privada,2018.0,,,,,,,PONTA DA PRAIA,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
1280962,IGREJA PENTECOSTAL PODER DO AVIVAMENTO MINISTERIO UNINDO AS NACOES,,3220,Organização Religiosa,2018.0,,,,,,,RADIO CLUBE,3548500.0,Santos,35.0,SP,Religião,Religião
1280963,ASSOCIACAO EDUCAR PARA TRANSFORMAR,,3999,Associação Privada,2018.0,,,,,,,APARECIDA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1280965,PROJETO YALE KIDS,PYK,3999,Associação Privada,2018.0,,,,,,,CAMPO GRANDE,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
1280966,PROJETO PRIMEIROS PASSOS,PROJETO PRIMEIROS PASSOS,3999,Associação Privada,2018.0,,,,,,,CANELEIRA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1280969,INSTITUTO DE SAUDE SANTA CASA DE SANTOS,INSTITUTO DE SAUDE SANTA CASA DE SANTOS,3999,Associação Privada,2018.0,,,,,,,JABAQUARA,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1280982,ASSOCIACAO BIBLIOTECA COMUNITARIA EM CONTAINER (ABC),ASSOCIACAO BIBLIOTECA COMUNITARIA EM CONTAINER (ABC),3999,Associação Privada,2018.0,,,,,,,CHICO DE PAULA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1281290,ABIAAD ASSOCIACAO BRASILEIRA DE INTELIGENCIA ARTIFICIAL APLICADA AO DIREITO,ABIAAD ASSOCIACAO BRASILEIRA DE INTELIGENCIA ARTIFICIAL,3999,Associação Privada,2018.0,,,,,,,BOQUEIRAO,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1281291,IGREJA EVANGELICA TEMPO DE SEMEAR AVIVAMENTO ABRACANDO VIDAS,,3220,Organização Religiosa,2018.0,,,,,,,MARAPE,3548500.0,Santos,35.0,SP,Religião,Religião
1281665,ASSOCIACAO CULTURAL RECANTO DOS SABERES,ASSOCIACAO CULTURAL RECANTO DOS SABERES,3999,Associação Privada,2018.0,,,,,,,MARAPE,3548500.0,Santos,35.0,SP,Cultura e recreação,Cultura e arte
1281971,SOCIEDADE INDEPENDENTE DO CAMINHONEIRO AUTONOMO E AGREGADO,SICAM,3999,Associação Privada,2018.0,,,,,,,PONTA DA PRAIA,3548500.0,Santos,35.0,SP,"Associações patronais, profissionais e de produtores rurais",Associações empresariais e patronais
1282169,ASSOCIACAO COMERCIAL DOS CAMINHONEIROS AUTONOMOS DE VIAGEM,ACCAV,3999,Associação Privada,2018.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,"Associações patronais, profissionais e de produtores rurais",Associações empresariais e patronais
1282394,ASSOCIACAO BRASILEIRA DE TRANSPORTADORES DE SAO PAULO,ASBRATSP,3999,Associação Privada,2018.0,,,,,,,VALONGO,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1283270,ORGANIZACAO SOCIAL DE MEDICINA BETA,,3301,Organização Social,2018.0,,,,,,,BOQUEIRAO,3548500.0,Santos,35.0,SP,Saúde,Outros serviços de saúde
1284389,IGREJA PENTECOSTAL DEUS E AMOR,DEUS E AMOR,3220,Organização Religiosa,2017.0,,,,,,,RADIO CLUBE,3548500.0,Santos,35.0,SP,Religião,Religião
1284541,ASSOCIACAO BIBLICA E CULTURAL DE SANTOS,,3220,Organização Religiosa,2018.0,,,,,,,CANELEIRA,3548500.0,Santos,35.0,SP,Religião,Religião
1284646,CENTRO DE ASSISTENCIA SOCIAL E MOBILIZACAO PERMANENTE DE SAO VICENTE - CAMPSV,CAMPZN,3999,Associação Privada,2018.0,,,,,,,AREIA BRANCA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1284798,GREMIO RECREATIVO ESPORT DO SINDICATO DOS METALURGICOS,GREMETAL,3999,Associação Privada,1976.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
1285046,SOCIEDADE DE MELHORAMENTOS DA VILA SAO JORGE,,3999,Associação Privada,1979.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,VL SAO JORGE,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1285878,HEMOCENTRO SAO LUCAS - TERAPIA CELULAR,HEMOCENTRO SAO LUCAS,3999,Associação Privada,2018.0,,,,,,,CAMPO GRANDE,3548500.0,Santos,35.0,SP,Saúde,Outros serviços de saúde
1285997,SOCIEDADE UNIAO PORTUGUESA,,3999,Associação Privada,1966.0,,,,,,,CAMPO GRANDE,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1285999,INSTITUTO SUPERIOR DE EDUCACAO SANTA CECILIA,,3999,Associação Privada,2017.0,,,,,,,BOQUEIRAO,3548500.0,Santos,35.0,SP,Educação e pesquisa; Outras atividades associativas,Associações de atividades não especificadas anteriormente
1286001,CENTRO ESPIRITA SAO JORGE E A CARIDADE,,3999,Associação Privada,1970.0,,,,,,,MARAPE,3548500.0,Santos,35.0,SP,Religião,Religião
1286003,MITRA DIOCESANA DE SANTOS,VICARIATO PARA DIMENSAO SOCIAL DA EVANGELIZACAO,3220,Organização Religiosa,2017.0,,,,,,,MACUCO,3548500.0,Santos,35.0,SP,Religião,Religião
1286004,PAROQUIA ORTODOXA SAO JORGE DE SANTOS,,3999,Associação Privada,1971.0,,,,,,,GONZAGA,3548500.0,Santos,35.0,SP,Religião,Religião
1286126,IGREJA EVANGELICA ASSEMBLEIA DE DEUS RIBEIRAOPIRENSE,IE ASS. DE DEUS RIBEIRAOPIRENSE FILIAL VILA BELMIRO 5,3220,Organização Religiosa,2017.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Religião,Religião
1286127,IGREJA EVANGELICA ASSEMBLEIA DE DEUS RIBEIRAOPIRENSE,IE ASS. DE DEUS RIBEIRAOPIRENSE FILIAL BOM RETIRO 5,3220,Organização Religiosa,2017.0,,,,,,,AREIA BRANCA,3548500.0,Santos,35.0,SP,Religião,Religião
1286134,IGREJA EVANGELICA NOVA VIDA NO BRASIL,,3220,Organização Religiosa,2016.0,,,,,,,MORRO SAO BENTO,3548500.0,Santos,35.0,SP,Religião,Religião
1286135,IGREJA EVANGELICA NOVA VIDA NO BRASIL,,3220,Organização Religiosa,2016.0,,,,,,,RADIO CLUBE,3548500.0,Santos,35.0,SP,Religião,Religião
1286137,ABTRA ASSOCIACAO BRASILEIRA DE TERMINAIS E RECINTOS ALFANDEGADOS,ABTRA,3999,Associação Privada,1990.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,"Associações patronais, profissionais e de produtores rurais",Associações empresariais e patronais
1286159,INACI ASSOCIACAO DE ENSINO,,3999,Associação Privada,2010.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Educação e pesquisa,Educação profissional
1286246,COLSAN - ASSOCIACAO BENEFICENTE DE COLETA DE SANGUE,AGENCIA TRANSFUSIONAL DO COMPLEXO HOSP. DOS ESTIVADORES,3999,Associação Privada,2017.0,,,,,,,ENCRUZILHADA,3548500.0,Santos,35.0,SP,Saúde,Outros serviços de saúde
1286377,ASSOCIACAO DE AMOR A CRIANCA ARCANJO RAFAEL,,3999,Associação Privada,2017.0,,,,,,,CAMPO GRANDE,3548500.0,Santos,35.0,SP,Educação e pesquisa,Educação infantil
1286384,ALVORECER - ASSOCIACAO DE SOCORROS MUTUOS,BLUE MED SAUDE,3999,Associação Privada,2018.0,,,,,,,GONZAGA,3548500.0,Santos,35.0,SP,Saúde,Outros serviços de saúde
1286749,ASSOCIACAO EDUCACIONAL NOVO TEMPO,REDE DE ENSINO NOVO TEMPO,3999,Associação Privada,1991.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Educação e pesquisa,Ensino fundamental
1286751,ASSOCIACAO GRUPO ESPIRITA JOAO CABETE,,3999,Associação Privada,2017.0,,,,,,,ESTUARIO,3548500.0,Santos,35.0,SP,Religião,Religião
1286800,COOPERFRUT ASSOC PAULISTA DIST PROD NA IND ALIMENTICIA,COOPERFRUT PAULISTA,3999,Associação Privada,1992.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
1286856,CENTRO ESPIRITA SAO JORGE DAS CORRENTES AFRICANAS DOS SETE,,3999,Associação Privada,1993.0,,,,,,,RADIO CLUBE,3548500.0,Santos,35.0,SP,Religião,Religião
1288250,ASSOCIACAO FILANTROPICA CINZEL,,3999,Associação Privada,1995.0,,,,,,,MACUCO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1288402,ASSOCIACAO ALMIRANTE BARROSO,,3999,Associação Privada,1996.0,,,,,,,VL MATIAS,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
1290135,UNIAO DAS ASSOCIACOES DE ENGENHARIA E ARQUITETURA DO LITORAL PAULISTA,UALP,3999,Associação Privada,2003.0,,,,,,,BOQUEIRAO,3548500.0,Santos,35.0,SP,"Associações patronais, profissionais e de produtores rurais",Associações profissionais
1290814,VIDAS RECICLADAS,CASA DAS ANAS SANTOS,3999,Associação Privada,2020.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1291042,IGREJA CARISMATICA APOSTOLICA NO BRASIL  - SANTUARIO DAS SANTAS MISSOES APOSTOLICAS,,3220,Organização Religiosa,2019.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Religião,Religião
1291105,HEMOMED INSTITUTO DE ONCOLOGIA E HEMATOLOGIA,HEMOMED,3999,Associação Privada,2020.0,,,,,,,CAMPO GRANDE,3548500.0,Santos,35.0,SP,Saúde,Outros serviços de saúde
1292469,ASSOCIACAO NIPO BRASILEIRA DE ASSISTENCIA SOCIAL - ENKYO,CASA DE REPOUSO - SANTOS KOSEI HOME,3999,Associação Privada,2018.0,,,,,,,VILA NOVA,3548500.0,Santos,35.0,SP,Assistência social,Assistência social
1292571,INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ,AMBESP DR. NELSON TEIXEIRA,3999,Associação Privada,2020.0,,,,,,,MACUCO,3548500.0,Santos,35.0,SP,Saúde,Outros serviços de saúde
1292744,PRO SAUDE - ASSOCIACAO BENEFICENTE DE ASSISTENCIA SOCIAL E HOSPITALAR,UNIDADE DE PRONTO ATENDIMENTO DA ZONA LESTE - UPA - ZL,3999,Associação Privada,2020.0,,,,,,,ESTUARIO,3548500.0,Santos,35.0,SP,Saúde,Outros serviços de saúde
1293049,FEDERACAO PAULISTA DE FUTEBOL DE TRAVINHA,,3999,Associação Privada,2019.0,,,,,,,EMBARE,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
1293250,IGREJA UNIVERSAL DO REINO DE DEUS,,3220,Organização Religiosa,2016.0,,,,,,,JOSE MENINO,3548500.0,Santos,35.0,SP,Religião,Religião
1295811,ASSOCIACAO ESPORTIVA RACING CLUB SANTISTA,AERCS,3999,Associação Privada,2018.0,,,,,,,APARECIDA,3548500.0,Santos,35.0,SP,Educação e pesquisa,Outras formas de educação/ensino
1297216,ASSOCIACAO NACIONAL DE ASSESSORIAS E TREINADORES DE ATIVIDADES ESPORTIVAS OU FISICAS EM GRUPOS,ANAT,3999,Associação Privada,2018.0,,,,,,,VILA BELMIRO,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
1297307,TENDA DE UMBANDA FILHOS DE OXALA,,3220,Organização Religiosa,2018.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Religião,Religião
1297311,PROFESSOR PEDRO AMERICO DE SANTOS ASSOCIACAO,,3999,Associação Privada,2019.0,,,,,,,CAMPO GRANDE,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1297323,AUGUSTO SEVERO DE SANTOS ASSOCIACAO,AUGUSTO SEVERO DE SANTOS ASSOCIACAO,3999,Associação Privada,2019.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1297325,FREI GASPAR DE SANTOS ASSOCIACAO,,3999,Associação Privada,2019.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1297589,PROJETO TRANSFORME SUA CIDADE,PROJETO TRANSFORME SUA CIDADE,3999,Associação Privada,2018.0,,,,,,,ESTUARIO,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1298093,CENTRO DE UMBANDA TENDA DOS CABOCLOS,CENTRO DE UMBANDA TENDA DOS CABOCLOS,3220,Organização Religiosa,2018.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Religião,Religião
1298847,LOJA MACONICA FRATERNIDADE JACQUES DE MOLAY DE SANTOS N 3963,LOJA FRATERNIDADE JACQUES DE MOLAY,3999,Associação Privada,2018.0,,,,,,,VILA BELMIRO,3548500.0,Santos,35.0,SP,Religião,Religião
1298909,IGREJA PENTECOSTAL NAS MAOS DE DEUS,IGREJA PENTECOSTAL NAS MAOS DE DEUS,3220,Organização Religiosa,2018.0,,,,,,,MORRO SANTA MARIA,3548500.0,Santos,35.0,SP,Religião,Religião
1298988,MARTIN AFONSO DE SANTOS ASSOCIACAO,,3999,Associação Privada,2019.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1299069,GADIIBS - GRUPO DE APOIO DAS DOENCAS INFLAMATORIAS INTESTINAIS DA BAIXADA SANTISTA,GADIIBS - GRUPO DE APOIO DAS DOENCAS INFLAMATORIAS INTE,3999,Associação Privada,2019.0,,,,,,,BOQUEIRAO,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1299071,ASSOCIACAO SANTISTA DE ASSISTENCIA E SAUDE - ASAS,ASSOCIACAO SANTISTA DE ASSISTENCIA E SAUDE - ASAS,3999,Associação Privada,2018.0,,,,,,,VILA NOVA,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1299073,CENTRO ACADEMICO DR JOSE MARTINS FONTES - CAMF,,3999,Associação Privada,2000.0,,,,,,,PAQUETA,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1299074,INSTITUTO PROJETO KAFFE SPORT,INSTITUTO KAFFE SPORT,3999,Associação Privada,2018.0,,,,,,,APARECIDA,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
1299085,INSTITUTO FACONTI,,3999,Associação Privada,2018.0,,,,,,,BOQUEIRAO,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1300922,EGYDIO MARTINS DE SANTOS ASSOCIACAO,,3999,Associação Privada,2019.0,,,,,,,PONTA DA PRAIA,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
1301590,ESPORTES SANTA CECILIA - ESC,ESC,3999,Associação Privada,2019.0,,,,,,,BOQUEIRAO,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
